timestep	actor	recipient	bodypart_actor	bodypart_recipient	label	intensity_of_body_contact	valence_actor	valence_recipient	intention	audio_information
4506.0	FORREST	MRS_GUMP	HAND	SHOULDER	TAP	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	AUDITORY
4508.0	FORREST	MRS_GUMP	HAND	SHOULDER	TAP	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	AUDITORY
4510.0	MRS_GUMP	FORREST	HAND	HAND	LEAD	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
4512.0					NONE					
4514.0					NONE					
4516.0					NONE					
4518.0					NONE					
4520.0					NONE					
4522.0					NONE					
4524.0					NONE					
4526.0					NONE					
4528.0					NONE					
4530.0					NONE					
4532.0					NONE					
4534.0					NONE					
4536.0					NONE					
4538.0					NONE					
4540.0					NONE					
4542.0					NONE					
4544.0					NONE					
4546.0					NONE					
4548.0					NONE					
4550.0					NONE					
4552.0					NONE					
4554.0					NONE					
4556.0					NONE					
4558.0					NONE					
4560.0					NONE					
4562.0					NONE					
4564.0					NONE					
4566.0					NONE					
4568.0					NONE					
4570.0					NONE					
4572.0					NONE					
4574.0					NONE					
4576.0					NONE					
4578.0					NONE					
4580.0					NONE					
4582.0					NONE					
4584.0					NONE					
4586.0					NONE					
4588.0					NONE					
4590.0					NONE					
4592.0					NONE					
4594.0					NONE					
4596.0					NONE					
4598.0					NONE					
4600.0					NONE					
4602.0					NONE					
4604.0					NONE					
4606.0					NONE					
4608.0					NONE					
4610.0					NONE					
4612.0					NONE					
4614.0					NONE					
4616.0					NONE					
4618.0					NONE					
4620.0					NONE					
4622.0					NONE					
4624.0					NONE					
4626.0					NONE					
4628.0					NONE					
4630.0					NONE					
4632.0					NONE					
4634.0					NONE					
4636.0					NONE					
4638.0					NONE					
4640.0					NONE					
4642.0					NONE					
4644.0					NONE					
4646.0					NONE					
4648.0					NONE					
4650.0					NONE					
4652.0					NONE					
4654.0					NONE					
4656.0					NONE					
4658.0					NONE					
4660.0					NONE					
4662.0					NONE					
4664.0					NONE					
4666.0					NONE					
4668.0					NONE					
4670.0					NONE					
4672.0					NONE					
4674.0					NONE					
4676.0					NONE					
4678.0					NONE					
4680.0					NONE					
4682.0					NONE					
4684.0					NONE					
4686.0					NONE					
4688.0					NONE					
4690.0					NONE					
4692.0					NONE					
4694.0					NONE					
4696.0					NONE					
4698.0					NONE					
4700.0					NONE					
4702.0					NONE					
4704.0					NONE					
4706.0					NONE					
4708.0					NONE					
4710.0					NONE					
4712.0					NONE					
4714.0					NONE					
4716.0					NONE					
4718.0					NONE					
4720.0					NONE					
4722.0					NONE					
4724.0	MEN	JENNY	HAND	BACK	PAT	0.0	POSITIVE	NEGATIVE	1.0	
4726.0					NONE					
4728.0					NONE					
4730.0					NONE					
4732.0					NONE					
4734.0					NONE					
4736.0					NONE					
4738.0					NONE					
4740.0					NONE					
4742.0					NONE					
4744.0					NONE					
4746.0					NONE					
4748.0					NONE					
4750.0					NONE					
4752.0					NONE					
4754.0					NONE					
4756.0					NONE					
4758.0					NONE					
4760.0					NONE					
4762.0					NONE					
4764.0					NONE					
4766.0					NONE					
4768.0					NONE					
4770.0					NONE					
4772.0					NONE					
4774.0					NONE					
4776.0					NONE					
4778.0					NONE					
4780.0					NONE					
4782.0					NONE					
4784.0					NONE					
4786.0					NONE					
4788.0					NONE					
4790.0					NONE					
4792.0					NONE					
4794.0					NONE					
4796.0					NONE					
4798.0					NONE					
4800.0					NONE					
4802.0					NONE					
4804.0					NONE					
4806.0					NONE					
4808.0					NONE					
4810.0					NONE					
4812.0					NONE					
4814.0					NONE					
4816.0					NONE					
4818.0					NONE					
4820.0					NONE					
4822.0					NONE					
4824.0					NONE					
4826.0					NONE					
4828.0					NONE					
4830.0					NONE					
4832.0					NONE					
4834.0					NONE					
4836.0					NONE					
4838.0					NONE					
4840.0					NONE					
4842.0					NONE					
4844.0					NONE					
4846.0					NONE					
4848.0					NONE					
4850.0					NONE					
4852.0					NONE					
4854.0					NONE					
4856.0					NONE					
4858.0					NONE					
4860.0					NONE					
4862.0					NONE					
4864.0					NONE					
4866.0					NONE					
4868.0					NONE					
4870.0					NONE					
4872.0					NONE					
4874.0					NONE					
4876.0					NONE					
4878.0					NONE					
4880.0					NONE					
4882.0					NONE					
4884.0					NONE					
4886.0					NONE					
4888.0					NONE					
4890.0					NONE					
4892.0					NONE					
4894.0					NONE					
4896.0					NONE					
4898.0					NONE					
4900.0	FORREST	DAN	HAND	HAND	SHAKE_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
4900.0	FORREST	DAN	HAND	HAND	SHAKE_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
4902.0					NONE					
4904.0					NONE					
4906.0					NONE					
4908.0					NONE					
4910.0					NONE					
4912.0					NONE					
4914.0					NONE					
4916.0					NONE					
4918.0					NONE					
4920.0					NONE					
4922.0					NONE					
4924.0					NONE					
4926.0					NONE					
4928.0					NONE					
4930.0					NONE					
4932.0					NONE					
4934.0					NONE					
4936.0					NONE					
4938.0					NONE					
4940.0					NONE					
4942.0					NONE					
4944.0					NONE					
4946.0					NONE					
4948.0					NONE					
4950.0					NONE					
4952.0					NONE					
4954.0					NONE					
4956.0					NONE					
4958.0					NONE					
4960.0					NONE					
4962.0					NONE					
4964.0					NONE					
4966.0					NONE					
4968.0					NONE					
4970.0					NONE					
4972.0					NONE					
4974.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
4976.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
4978.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
4980.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
4982.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
4984.0					NONE					
4986.0					NONE					
4988.0					NONE					
4990.0					NONE					
4992.0					NONE					
4994.0					NONE					
4996.0					NONE					
4998.0					NONE					
5000.0					NONE					
5002.0					NONE					
5004.0					NONE					
5006.0					NONE					
5008.0					NONE					
5010.0					NONE					
5012.0					NONE					
5014.0					NONE					
5016.0					NONE					
5018.0					NONE					
5020.0					NONE					
5022.0					NONE					
5024.0					NONE					
5026.0					NONE					
5028.0					NONE					
5030.0					NONE					
5032.0					NONE					
5034.0					NONE					
5036.0					NONE					
5038.0					NONE					
5040.0					NONE					
5042.0					NONE					
5044.0					NONE					
5046.0					NONE					
5048.0					NONE					
5050.0					NONE					
5052.0					NONE					
5054.0					NONE					
5056.0					NONE					
5058.0					NONE					
5060.0					NONE					
5062.0					NONE					
5064.0					NONE					
5066.0					NONE					
5068.0					NONE					
5070.0					NONE					
5072.0					NONE					
5074.0					NONE					
5076.0					NONE					
5078.0					NONE					
5080.0					NONE					
5082.0					NONE					
5084.0					NONE					
5086.0					NONE					
5088.0					NONE					
5090.0					NONE					
5092.0					NONE					
5094.0					NONE					
5096.0					NONE					
5098.0					NONE					
5100.0					NONE					
5102.0					NONE					
5104.0					NONE					
5106.0					NONE					
5108.0					NONE					
5110.0					NONE					
5112.0					NONE					
5114.0					NONE					
5116.0					NONE					
5118.0					NONE					
5120.0					NONE					
5122.0					NONE					
5124.0					NONE					
5126.0					NONE					
5128.0					NONE					
5130.0					NONE					
5132.0					NONE					
5134.0					NONE					
5136.0					NONE					
5138.0					NONE					
5140.0					NONE					
5142.0					NONE					
5144.0					NONE					
5146.0					NONE					
5148.0					NONE					
5150.0					NONE					
5152.0					NONE					
5154.0					NONE					
5156.0					NONE					
5158.0					NONE					
5160.0					NONE					
5162.0					NONE					
5164.0					NONE					
5166.0					NONE					
5168.0					NONE					
5170.0					NONE					
5172.0					NONE					
5174.0					NONE					
5176.0					NONE					
5178.0					NONE					
5180.0					NONE					
5182.0					NONE					
5184.0					NONE					
5186.0					NONE					
5188.0					NONE					
5190.0					NONE					
5192.0					NONE					
5194.0					NONE					
5196.0					NONE					
5198.0					NONE					
5200.0					NONE					
5202.0					NONE					
5204.0					NONE					
5206.0					NONE					
5208.0					NONE					
5210.0					NONE					
5212.0					NONE					
5214.0					NONE					
5216.0					NONE					
5218.0					NONE					
5220.0					NONE					
5222.0					NONE					
5224.0					NONE					
5226.0					NONE					
5228.0					NONE					
5230.0					NONE					
5232.0					NONE					
5234.0					NONE					
5236.0					NONE					
5238.0					NONE					
5240.0					NONE					
5242.0					NONE					
5244.0					NONE					
5246.0					NONE					
5248.0					NONE					
5250.0					NONE					
5252.0					NONE					
5254.0					NONE					
5256.0					NONE					
5258.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
5260.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
5262.0					DANCE	0.0	POSITIVE	POSITIVE	1.0	
5264.0					NONE					
5266.0					NONE					
5268.0					NONE					
5270.0					NONE					
5272.0					NONE					
5274.0					NONE					
5276.0					NONE					
5278.0	WOMAN	OLDMAN	HAND	HAND	SHAKE_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5280.0					NONE					
5282.0					NONE					
5284.0					NONE					
5286.0					NONE					
5288.0					NONE					
5290.0					NONE					
5292.0					NONE					
5294.0					NONE					
5296.0					NONE					
5298.0					NONE					
5300.0					NONE					
5302.0					NONE					
5304.0					NONE					
5306.0					NONE					
5308.0					NONE					
5310.0					NONE					
5312.0					NONE					
5314.0					NONE					
5316.0					NONE					
5318.0					NONE					
5320.0					NONE					
5322.0					NONE					
5324.0					NONE					
5326.0					NONE					
5328.0					NONE					
5330.0					NONE					
5332.0					NONE					
5334.0					NONE					
5336.0					NONE					
5338.0					NONE					
5340.0					NONE					
5342.0					NONE					
5344.0					NONE					
5346.0					NONE					
5348.0					NONE					
5350.0					NONE					
5352.0					NONE					
5354.0					NONE					
5356.0					NONE					
5358.0					NONE					
5360.0					NONE					
5362.0					NONE					
5364.0					NONE					
5366.0					NONE					
5368.0					NONE					
5370.0					NONE					
5372.0					NONE					
5374.0					NONE					
5376.0					NONE					
5378.0					NONE					
5380.0					NONE					
5382.0					NONE					
5384.0					NONE					
5386.0					NONE					
5388.0					NONE					
5390.0					NONE					
5392.0					NONE					
5394.0					NONE					
5396.0					NONE					
5398.0					NONE					
5400.0					NONE					
5402.0					NONE					
5404.0					NONE					
5406.0					NONE					
5408.0					NONE					
5410.0					NONE					
5412.0					NONE					
5414.0					NONE					
5416.0					NONE					
5418.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5420.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5422.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5424.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5426.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5428.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5430.0					NONE					
5432.0					NONE					
5434.0					NONE					
5436.0					NONE					
5438.0					NONE					
5440.0					NONE					
5442.0					NONE					
5444.0					NONE					
5446.0					NONE					
5448.0					NONE					
5450.0					NONE					
5452.0					NONE					
5454.0					NONE					
5456.0					NONE					
5458.0					NONE					
5460.0					NONE					
5462.0					NONE					
5464.0					NONE					
5466.0					NONE					
5468.0					NONE					
5470.0					NONE					
5472.0					NONE					
5474.0					NONE					
5476.0					NONE					
5478.0					NONE					
5480.0					NONE					
5482.0					NONE					
5484.0	JENNY	FORREST	HAND	SHOULDER	PAT	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5486.0					NONE					
5488.0	JENNY	FORREST			DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5488.0	FORREST	JENNY			DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5490.0	JENNY	FORREST			DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5490.0	FORREST	JENNY			DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5492.0					NONE					
5494.0					NONE					
5496.0	JENNY	FORREST	HAND	HAND	DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5498.0	JENNY	FORREST	HAND	HAND	DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5500.0	JENNY	FORREST	HAND	HAND	DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5502.0					NONE					
5504.0					NONE					
5506.0	FORREST	JENNY	HAND	HAND	DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5506.0	JENNY	FORREST	HAND	HAND	DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5508.0	FORREST	JENNY	HAND	HAND	DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5508.0	JENNY	FORREST	HAND	HAND	DANCE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5510.0	JENNY	FORREST			CUDDLE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5512.0	JENNY	FORREST			CUDDLE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5514.0	JENNY	FORREST			CUDDLE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5516.0	JENNY	FORREST			CUDDLE	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5518.0					NONE					
5520.0					NONE					
5522.0					NONE					
5524.0					NONE					
5526.0					NONE					
5528.0					NONE					
5530.0					NONE					
5532.0					NONE					
5534.0					NONE					
5536.0					NONE					
5538.0					NONE					
5540.0					NONE					
5542.0					NONE					
5544.0					NONE					
5546.0					NONE					
5548.0					NONE					
5550.0					NONE					
5552.0					NONE					
5554.0					NONE					
5556.0					NONE					
5558.0					NONE					
5560.0					NONE					
5562.0					NONE					
5564.0					NONE					
5566.0					NONE					
5568.0					NONE					
5570.0					NONE					
5572.0					NONE					
5574.0					NONE					
5576.0					NONE					
5578.0					NONE					
5580.0					NONE					
5582.0					NONE					
5584.0					NONE					
5586.0					NONE					
5588.0					NONE					
5590.0					NONE					
5592.0					NONE					
5594.0					NONE					
5596.0					NONE					
5598.0					NONE					
5600.0					NONE					
5602.0					NONE					
5604.0					NONE					
5606.0					NONE					
5608.0					NONE					
5610.0					NONE					
5612.0					NONE					
5614.0					NONE					
5616.0					NONE					
5618.0					NONE					
5620.0					NONE					
5622.0					NONE					
5624.0					NONE					
5626.0					NONE					
5628.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5630.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5632.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5632.0	JENNY	FORREST	FACE	FACE		0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5634.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5636.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5636.0	JENNY	FORREST	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5636.0	FORREST	JENNY	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5638.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5638.0	JENNY	FORREST	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5638.0	FORREST	JENNY	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5640.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5640.0	JENNY	FORREST	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5640.0	FORREST	JENNY	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5642.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5642.0	JENNY	FORREST	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5642.0	FORREST	JENNY	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5644.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5644.0	JENNY	FORREST	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5644.0	FORREST	JENNY	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5644.0	FORREST	JENNY			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5646.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5646.0	JENNY	FORREST	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5646.0	FORREST	JENNY	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5646.0	FORREST	JENNY			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5648.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5648.0	JENNY	FORREST	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5648.0	FORREST	JENNY	FACE	FACE		1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5648.0	FORREST	JENNY			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5650.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5650.0	FORREST	JENNY			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5652.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5654.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5656.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5656.0	FORREST	JENNY		BACK	HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5658.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5658.0	FORREST	JENNY		BACK	HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5660.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5660.0	FORREST	JENNY		BACK	HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5662.0	JENNY	FORREST			LAY_ON_SOMEBODY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
5664.0					NONE					
5666.0					NONE					
5668.0					NONE					
5670.0					NONE					
5672.0					NONE					
5674.0					NONE					
5676.0					NONE					
5678.0					NONE					
5680.0					NONE					
5682.0					NONE					
5684.0					NONE					
5686.0					NONE					
5688.0					NONE					
5690.0					NONE					
5692.0					NONE					
5694.0					NONE					
5696.0					NONE					
5698.0					NONE					
5700.0					NONE					
5702.0					NONE					
5704.0					NONE					
5706.0					NONE					
5708.0					NONE					
5710.0					NONE					
5712.0					NONE					
5714.0					NONE					
5716.0					NONE					
5718.0					NONE					
5720.0					NONE					
5722.0					NONE					
5724.0					NONE					
5726.0					NONE					
5728.0					NONE					
5730.0					NONE					
5732.0					NONE					
5734.0					NONE					
5736.0					NONE					
5738.0					NONE					
5740.0					NONE					
5742.0					NONE					
5744.0					NONE					
5746.0					NONE					
5748.0					NONE					
5750.0					NONE					
5752.0					NONE					
5754.0					NONE					
5756.0					NONE					
5758.0					NONE					
5760.0					NONE					
5762.0					NONE					
5764.0					NONE					
5766.0					NONE					
5768.0					NONE					
5770.0					NONE					
5772.0					NONE					
5774.0					NONE					
5776.0					NONE					
5778.0					NONE					
5780.0					NONE					
5782.0					NONE					
5784.0					NONE					
5786.0					NONE					
5788.0					NONE					
5790.0					NONE					
5792.0					NONE					
5794.0					NONE					
5796.0					NONE					
5798.0					NONE					
5800.0					NONE					
5802.0					NONE					
5804.0					NONE					
5806.0					NONE					
5808.0					NONE					
5810.0					NONE					
5812.0					NONE					
5814.0					NONE					
5816.0					NONE					
5818.0					NONE					
5820.0					NONE					
5822.0					NONE					
5824.0					NONE					
5826.0					NONE					
5828.0					NONE					
5830.0					NONE					
5832.0					NONE					
5834.0					NONE					
5836.0					NONE					
5838.0					NONE					
5840.0					NONE					
5842.0					NONE					
5844.0					NONE					
5846.0					NONE					
5848.0					NONE					
5850.0					NONE					
5852.0					NONE					
5854.0					NONE					
5856.0					NONE					
5858.0					NONE					
5860.0					NONE					
5862.0					NONE					
5864.0					NONE					
5866.0					NONE					
5868.0					NONE					
5870.0					NONE					
5872.0					NONE					
5874.0					NONE					
5876.0					NONE					
5878.0					NONE					
5880.0					NONE					
5882.0					NONE					
5884.0					NONE					
5886.0					NONE					
5888.0					NONE					
5890.0					NONE					
5892.0					NONE					
5894.0					NONE					
5896.0					NONE					
5898.0					NONE					
5900.0					NONE					
5902.0					NONE					
5904.0					NONE					
5906.0					NONE					
5908.0					NONE					
5910.0					NONE					
5912.0					NONE					
5914.0					NONE					
5916.0					NONE					
5918.0					NONE					
5920.0					NONE					
5922.0					NONE					
5924.0					NONE					
5926.0					NONE					
5928.0	MEN	FORREST	ARM		BRUSH PAST	1.0	POSITIVE	NEGATIVE	0.0	
5930.0	MEN	FORREST	ARM		BRUSH PAST	1.0	POSITIVE	NEGATIVE	0.0	
5932.0	MEN	FORREST	ARM		BRUSH PAST	1.0	POSITIVE	NEGATIVE	0.0	
5934.0					NONE					
5936.0					NONE					
5938.0					NONE					
5940.0					NONE					
5942.0					NONE					
5944.0					NONE					
5946.0					NONE					
5948.0					NONE					
5950.0					NONE					
5952.0					NONE					
5954.0					NONE					
5956.0					NONE					
5958.0					NONE					
5960.0					NONE					
5962.0					NONE					
5964.0					NONE					
5966.0					NONE					
5968.0					NONE					
5970.0					NONE					
5972.0					NONE					
5974.0					NONE					
5976.0					NONE					
5978.0					NONE					
5980.0					NONE					
5982.0					NONE					
5984.0					NONE					
5986.0					NONE					
5988.0					NONE					
5990.0					NONE					
5992.0					NONE					
5994.0					NONE					
5996.0					NONE					
5998.0					NONE					
6000.0					NONE					
6002.0					NONE					
6004.0					NONE					
6006.0					NONE					
6008.0					NONE					
6010.0					NONE					
6012.0					NONE					
6014.0					NONE					
6016.0					NONE					
6018.0					NONE					
6020.0					NONE					
6022.0					NONE					
6024.0					NONE					
6026.0					NONE					
6028.0					NONE					
6030.0					NONE					
6032.0					NONE					
6034.0					NONE					
6036.0					NONE					
6038.0					NONE					
6040.0					NONE					
6042.0					NONE					
6044.0					NONE					
6046.0					NONE					
6048.0					NONE					
6050.0					NONE					
6052.0					NONE					
6054.0					NONE					
6056.0					NONE					
6058.0					NONE					
6060.0					NONE					
6062.0					NONE					
6064.0					NONE					
6066.0					NONE					
6068.0					NONE					
6070.0					NONE					
6072.0					NONE					
6074.0					NONE					
6076.0					NONE					
6078.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6080.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6082.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6084.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6086.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6088.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6090.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6092.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6094.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6096.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6098.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6100.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6102.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6104.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6106.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6106.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6108.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6108.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6110.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6110.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6112.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6114.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6116.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6118.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6120.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6122.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6124.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6126.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6128.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6130.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6132.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6134.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6136.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6138.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6140.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6142.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6142.0	MEN	MEN			BRUSH PAST	0.0	NEGATIVE	NEGATIVE	0.0	
6144.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
