offset	emotion	judge_0	judge_1	judge_2	judge_3	judge_4	judge_5	judge_6	judge_7	judge_8	num_judges
5496	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	5
5498	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	5
5500	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	5
5502	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	5
5504	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	5
5506	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	5
5508	HAPPINESS	LOVE	HAPPINESS	NONE	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	5
5510	HAPPINESS	LOVE	HAPPINESS	NONE	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	5
5512	HAPPINESS	LOVE	HAPPINESS	NONE	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	5
5514	HAPPINESS	LOVE	HAPPINESS	NONE	NONE	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	6
5516	HAPPINESS	LOVE	HAPPINESS	NONE	NONE	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	6
5518	NONE	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5520	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
5522	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5524	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5526	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5528	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5530	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	SADNESS	NONE	0
5532	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	SADNESS	NONE	0
5534	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5536	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5538	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5540	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5542	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	LOVE	LOVE	NONE	0
5544	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5546	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5548	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5550	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5552	NONE	LOVE	NONE	SADNESS	NONE	NONE	NONE	NONE	LOVE	NONE	0
5554	NONE	LOVE	NONE	SADNESS	SADNESS	FEAR	NONE	SADNESS	LOVE	NONE	0
5556	NONE	LOVE	NONE	SADNESS	SADNESS	FEAR	NONE	SADNESS	LOVE	NONE	0
5558	NONE	LOVE	NONE	SADNESS	SADNESS	FEAR	NONE	SADNESS	LOVE	NONE	0
5560	NONE	LOVE	NONE	SADNESS	SADNESS	FEAR	NONE	SADNESS	LOVE	NONE	0
5562	NONE	LOVE	NONE	SADNESS	SADNESS	LOVE	NONE	SADNESS	LOVE	NONE	0
5564	NONE	LOVE	NONE	SADNESS	SADNESS	LOVE	NONE	SADNESS	LOVE	NONE	0
5566	SADNESS	LOVE	SADNESS	SADNESS	FEAR	SADNESS	NONE	SADNESS	LOVE	SADNESS	5
5568	SADNESS	LOVE	SADNESS	SADNESS	FEAR	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5570	SADNESS	LOVE	SADNESS	SADNESS	FEAR	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5572	SADNESS	LOVE	SADNESS	SADNESS	FEAR	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5574	SADNESS	LOVE	SADNESS	SADNESS	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	7
5576	SADNESS	LOVE	SADNESS	SADNESS	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	7
5578	SADNESS	LOVE	SADNESS	SADNESS	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	7
5580	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5582	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5584	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5586	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5588	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5590	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5592	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5594	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5596	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5598	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5600	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5602	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5604	SADNESS	LOVE	SADNESS	NONE	SADNESS	SADNESS	NONE	SADNESS	SADNESS	SADNESS	6
5606	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5608	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5610	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5612	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5614	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5616	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5618	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5620	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5622	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	LOVE	LOVE	NONE	0
5624	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	LOVE	LOVE	NONE	0
5626	LOVE	LOVE	LOVE	NONE	NONE	NONE	NONE	LOVE	LOVE	LOVE	5
5628	LOVE	LOVE	LOVE	NONE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	7
5630	LOVE	LOVE	LOVE	NONE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	7
5632	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5634	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5636	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5638	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5640	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5642	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5644	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5646	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5648	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5650	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5652	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5654	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5656	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5658	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5660	LOVE	LOVE	LOVE	LOVE	LOVE	NONE	LOVE	LOVE	LOVE	LOVE	8
5662	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	LOVE	LOVE	NONE	0
5664	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5666	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5668	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5670	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5672	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5674	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5676	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5678	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5680	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5682	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5684	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	NONE	NONE	0
5686	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	NONE	NONE	0
5688	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	NONE	NONE	0
5690	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5692	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5694	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5696	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5698	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5700	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5702	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5704	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5706	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5708	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5710	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5712	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5714	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5716	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5718	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5720	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5722	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5724	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5726	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5728	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5730	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5732	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5734	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5736	SADNESS	SADNESS	SADNESS	NONE	SADNESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	7
5738	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5740	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5742	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5744	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5746	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5748	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5750	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5752	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5754	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5756	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5758	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5760	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5762	SADNESS	SADNESS	NONE	SADNESS	NONE	NONE	SADNESS	NONE	SADNESS	SADNESS	5
5764	NONE	SADNESS	NONE	SADNESS	NONE	NONE	NONE	NONE	SADNESS	NONE	0
5766	NONE	SADNESS	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	0
5768	NONE	SADNESS	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	0
5770	NONE	SADNESS	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	0
5772	NONE	SADNESS	NONE	SADNESS	NONE	NONE	NONE	NONE	NONE	NONE	0
5774	NONE	SADNESS	NONE	SADNESS	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
5776	NONE	SADNESS	NONE	SADNESS	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
5778	NONE	SADNESS	NONE	SADNESS	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
5780	NONE	SADNESS	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
5782	NONE	SADNESS	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
5784	NONE	SADNESS	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
5786	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5788	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5790	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5792	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5794	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5796	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5798	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5800	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5802	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5804	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5806	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5808	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5810	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5812	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5814	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5816	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5818	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5820	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5822	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5824	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5826	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5828	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5830	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5832	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5834	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5836	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5838	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5840	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
5842	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5844	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5846	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5848	LOVE	LOVE	LOVE	NONE	LOVE	NONE	NONE	NONE	LOVE	LOVE	5
5850	LOVE	LOVE	LOVE	NONE	LOVE	NONE	NONE	NONE	LOVE	LOVE	5
5852	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	LOVE	NONE	0
5854	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5856	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5858	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5860	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5862	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5864	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5866	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5868	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5870	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5872	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5874	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5876	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5878	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5880	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5882	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5884	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5886	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	0
5888	NONE	NONE	NONE	NONE	LOVE	SADNESS	NONE	NONE	NONE	NONE	0
5890	NONE	NONE	NONE	SADNESS	LOVE	SADNESS	NONE	NONE	NONE	NONE	0
5892	NONE	NONE	NONE	SADNESS	LOVE	SADNESS	NONE	NONE	NONE	NONE	0
5894	NONE	NONE	NONE	SADNESS	LOVE	SADNESS	NONE	LOVE	NONE	NONE	0
5896	NONE	NONE	NONE	SADNESS	LOVE	SADNESS	NONE	LOVE	NONE	NONE	0
5898	NONE	NONE	NONE	SADNESS	LOVE	SADNESS	NONE	LOVE	NONE	NONE	0
5900	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5902	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5904	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5906	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5908	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5910	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5912	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5914	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5916	NONE	NONE	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
5918	NONE	NONE	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
5920	NONE	NONE	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
5922	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5924	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5926	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5928	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5930	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5932	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5934	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5936	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	NONE	NONE	NONE	0
5938	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	NONE	NONE	NONE	0
5940	NONE	NONE	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	NONE	0
5942	NONE	LOVE	NONE	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	0
5944	NONE	LOVE	NONE	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	0
5946	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5948	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5950	LOVE	LOVE	NONE	LOVE	LOVE	HAPPINESS	LOVE	NONE	NONE	LOVE	5
5952	LOVE	LOVE	NONE	LOVE	LOVE	HAPPINESS	LOVE	NONE	NONE	LOVE	5
5954	LOVE	LOVE	NONE	LOVE	LOVE	HAPPINESS	LOVE	NONE	NONE	LOVE	5
5956	LOVE	LOVE	NONE	LOVE	LOVE	HAPPINESS	LOVE	NONE	NONE	LOVE	5
5958	LOVE	LOVE	NONE	LOVE	LOVE	HAPPINESS	LOVE	NONE	NONE	LOVE	5
5960	LOVE	LOVE	NONE	LOVE	LOVE	HAPPINESS	LOVE	NONE	NONE	LOVE	5
5962	NONE	NONE	NONE	NONE	LOVE	HAPPINESS	NONE	NONE	NONE	NONE	0
5964	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5966	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5968	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5970	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5972	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5974	NONE	NONE	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
5976	NONE	NONE	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
5978	NONE	NONE	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
5980	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5982	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5984	NONE	NONE	NONE	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	NONE	0
5986	NONE	NONE	NONE	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	NONE	0
5988	NONE	NONE	NONE	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	NONE	0
5990	NONE	NONE	NONE	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	NONE	0
5992	NONE	NONE	NONE	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	NONE	0
5994	NONE	NONE	NONE	NONE	HAPPINESS	HAPPINESS	NONE	NONE	NONE	NONE	0
5996	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
5998	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6000	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6002	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6004	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6006	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6008	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
6010	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
6012	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
6014	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
6016	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6018	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6020	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6022	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6024	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6026	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
6028	NONE	NONE	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	NONE	0
6030	NONE	NONE	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	NONE	0
6032	NONE	NONE	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	NONE	0
6034	NONE	NONE	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	NONE	0
6036	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	NONE	NONE	0
6038	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
6040	NONE	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	0
